gene,mean_AD,mean_Control,log2FC,t_stat,p_value,p_adj
PAK2,8.508916454775832,7.3785423688173974,1.1303740859584348,4.3149171316369,0.0004172002002366459,0.002748842098857876
JTB,9.983554787748611,10.802036417006539,-0.8184816292579278,-4.52633567102599,0.00041707984841685575,0.002748842098857876
CCDC59,8.009050087703411,8.890146091035778,-0.8810960033323667,-4.186473722281064,0.0004206663903672281,0.0027671838286073233
WASF2,9.574492248007722,8.509459140733643,1.065033107274079,4.184202173617414,0.0004206145678637209,0.0027671838286073233
SIAH1,9.514570332076964,8.458607581351181,1.055962750725783,4.181435050289948,0.00042130772684869814,0.002769679092361684
SCAF11,8.842519226463134,7.993014040937087,0.8495051855260467,4.243899096859447,0.00042222991334806015,0.002774016416409163
LASP1,10.57956020577178,9.758034268210059,0.8215259375617219,4.689096834790476,0.0004226766200789207,0.0027740879587247087
RBM6,8.297116699088958,9.95437853610036,-1.6572618370114025,-4.500234869105586,0.0004227656514526067,0.0027740879587247087
TMEM144,8.792785387486587,7.576740982433146,1.2160444050534407,4.178974420956481,0.00042673888538302457,0.0027984223060694494
NPAT,8.063396830457608,8.909423830376667,-0.8460269999190597,-4.405739590962269,0.000427074103449698,0.0027988842824344436
MAGI2-AS3,8.486950206556935,7.522513241128307,0.9644369654286287,4.367016453355341,0.0004328188933920984,0.002834776035965224
RELL2,7.457328638562879,8.419264292817275,-0.9619356542543951,-4.172924340923636,0.00043367946534751103,0.0028386536397452256
NKIRAS1,7.7068860445742855,9.078828088131749,-1.3719420435574632,-4.362554082450152,0.00043421641220988403,0.002840409463781364
FDXR,5.156682293466973,6.810835975171931,-1.6541536817049574,-4.571957947049689,0.00043738683554596315,0.0028593792446236096
PSD2,10.235165376299477,9.177415573426693,1.0577498028727845,4.384685009840612,0.0004381826169237767,0.0028628111517313
SPATA7,5.673036703509518,7.464168711219197,-1.7911320077096793,-4.512783259081705,0.0004388912319141052,0.0028639007484963
RP11-95H11.1,6.752083923645806,5.532833532251028,1.2192503913947776,4.182919376639404,0.00043868881705483006,0.0028639007484963
MAOA,8.596230854695246,7.371963638472587,1.2242672162226595,4.300255369033889,0.00044002734591089,0.00286954292018755
DDX41,7.189543537678498,9.590564434074746,-2.4010208963962487,-4.86239065760681,0.0004405928539242875,0.0028714593457667345
SCYL3,7.042335829917167,8.352345564264276,-1.3100097343471093,-4.3176627862145445,0.0004409364717936283,0.002871849328666978
LNP1,8.497644504904333,9.31666103359126,-0.8190165286869266,-4.178206180262639,0.00044119603724862094,0.002871849328666978
PPP2R2B,10.553795903346845,11.460419696083903,-0.906623792737058,-4.576720165878163,0.000443228748354385,0.002881276095096543
OLFM3,7.84984356668362,9.376541154774724,-1.5266975880911042,-4.427327672645208,0.00044303765230888363,0.002881276095096543
YY1AP1,8.295684347022014,9.272743197014178,-0.9770588499921633,-4.464928168876872,0.00044346194368764314,0.002881276095096543
PCSK5,9.656859310951182,8.445919303285482,1.2109400076657,4.4196981783898375,0.00044560590561112457,0.002891651337148679
BTBD7,9.139198988308424,8.313806077597928,0.8253929107104963,4.253357769256137,0.0004454071453057915,0.002891651337148679
MAPKAPK2,8.433448667545276,7.021844374649362,1.4116042928959143,4.157559263672661,0.00044627585931839914,0.002894222152671655
ALMS1,10.263891931896417,9.267319045840845,0.9965728860555725,4.224469140049067,0.0004466060276488605,0.002894587564853528
NQO2,7.852606984214281,9.001698411076687,-1.1490914268624053,-4.166795641768491,0.00044744590755645575,0.002898254098516724
CINP,6.962971494533417,8.472455893544684,-1.5094843990112663,-4.646204159571485,0.0004490134281860616,0.002906626423364885
CBX7,9.339239879631386,8.55652154318891,0.7827183364424748,4.236125014361861,0.0004502134388271718,0.0029126109313598733
EMP1,7.632749431110389,5.37315875158257,2.259590679527819,4.152696460123211,0.000451418970650476,0.002915535706363367
TTC9C,5.781104090765291,8.638931174937538,-2.8578270841722464,-4.985813718616601,0.00045149294781163864,0.002915535706363367
ATP6V1E1,9.085767414904053,10.714674876708365,-1.628907461804312,-4.175553019486196,0.00045139103392722343,0.002915535706363367
TMEM147,8.022099827004492,9.142120625675847,-1.120020798671355,-4.291690677528423,0.0004521047689016034,0.0029177042198161476
SEH1L,9.055885534062032,10.524787129500586,-1.4689015954385543,-4.153071369241377,0.00045556682457973,0.0029382531437659094
XPO1,10.97924275393361,9.752434432596731,1.226808321336879,4.36268838107112,0.0004560966363377483,0.0029398765504428884
INIP,8.551711933211852,9.724569898180185,-1.1728579649683333,-4.149081755328171,0.0004564620179250397,0.002940438751667029
GNB4,9.12902437240222,7.7043664259251035,1.424657946477117,4.333330306539491,0.0004572648554050285,0.0029438165569345654
HLA-DPB2,5.348329527363833,7.234613776110137,-1.8862842487463034,-4.332911938250493,0.00045881115305142136,0.002951973645104428
CYP2C9,7.071861897456634,6.102603280952318,0.969258616504316,4.211183913535315,0.0004599863628303215,0.002957734696763582
C8orf59,7.801032984660094,9.034775212501948,-1.2337422278418542,-4.352988753225611,0.00046093393052207103,0.0029609832713452127
HOMER3,7.26500888117386,6.22390211545471,1.0411067657191504,4.325112854692406,0.0004610517892946949,0.0029609832713452127
ENTPD7,6.480129883169883,7.256490481796551,-0.7763605986266686,-4.157022672604846,0.00046297818411711805,0.0029715497172447206
ANAPC4,10.561559499388135,9.7383400102398,0.823219489148336,4.25117036102921,0.00046326472166420687,0.002971584570820589
ZNF678,7.881724501491796,6.3109411599541705,1.5707833415376253,4.364635648921985,0.00046414503240870317,0.0029754257959929663
LRP8,8.622027017925324,9.22859779342285,-0.6065707754975254,-4.158382952487107,0.0004698704386876474,0.0030103032771921943
SIDT1,6.788815090985056,8.18601504512378,-1.3971999541387232,-4.346395669229639,0.00047341794778769925,0.003031193898282113
SPOP,8.946251135705886,7.934151533381149,1.0120996023247368,4.149153352711568,0.0004739965117407993,0.00303122633128372
FER,8.143376487138323,7.520842082796768,0.6225344043415548,4.231542678567787,0.00047379541211237943,0.00303122633128372
CDH4,7.125509755888972,8.095696129339702,-0.9701863734507299,-4.4323908947471935,0.0004749933937903165,0.0030341748755519753
AFTPH,9.483635108845395,10.232462812797369,-0.7488277039519744,-4.274435343950769,0.00047503163551589436,0.0030341748755519753
LRCH3,9.094308709683887,10.022988571395173,-0.9286798617112861,-4.150656318230339,0.0004768129977113632,0.0030437138881683696
ZCCHC3,8.42489660531779,7.503306901807489,0.9215897035102998,4.17973319917014,0.0004778751301558058,0.0030486529878557774
FBXO7,8.77166892572983,7.870857649210391,0.9008112765194394,4.127722428279494,0.00047922152197877867,0.003055398497489547
NT5DC1,8.422762109913254,7.447325951824874,0.9754361580883799,4.387099922705234,0.00047988761726829347,0.003057801086282779
FOXO6,9.166677827794867,7.671943398075173,1.4947344297196947,4.241712367777339,0.0004809208856590527,0.003062538965242076
HOPX,9.596464902323216,10.762868403972346,-1.16640350164913,-4.147503167818836,0.00048135575404178077,0.003063462779034115
CPEB4,9.494395105096851,10.40654333046512,-0.9121482253682682,-4.195275717980261,0.00048190940516707267,0.0030643881485764254
CCDC85C,8.06604849022996,7.260008141872486,0.8060403483574738,4.160769335072726,0.0004820809281130068,0.0030643881485764254
ZNF217,6.231297888374507,4.242418020327722,1.9888798680467845,4.403985980304748,0.00048271656488504857,0.00306658461983164
PANX1,8.568395401385093,9.528988519574778,-0.960593118189685,-4.132053646530877,0.00048364041229089275,0.0030706082872835
RAB33A,6.825137961650077,7.927714074432273,-1.102576112782196,-4.182246498139951,0.0004842292934259424,0.0030723560414305374
TMEM222,8.954075662840825,10.142113435836784,-1.1880377729959584,-4.19943650514194,0.0004844969748429388,0.0030723560414305374
MRPS11,6.43185048268643,8.008077217357357,-1.5762267346709269,-4.277518851002,0.0004901792737463878,0.0031065258409910465
SF3B2,9.582174359371066,8.196518119290442,1.3856562400806247,4.117313241874429,0.0004910317541391263,0.003110063914322771
AMPH,8.047691941018524,9.53843439713178,-1.4907424561132565,-4.250241644828327,0.0004934253595993376,0.0031233529798350887
BAIAP2-AS1,8.922823994191543,10.001772839743342,-1.0789488455517997,-4.221042500391633,0.0004944752589314354,0.0031273805048365523
POLR2C,9.30803680643221,10.244217303413459,-0.9361804969812493,-4.358406423670207,0.0004946533160615567,0.0031273805048365523
ZNF614,7.916616257068135,7.01407464308916,0.9025416139789755,4.1130632757013625,0.0004967074832175619,0.0031384906187046304
VPS37B,7.4814578675719305,8.367158559814557,-0.8857006922426267,-4.11445088073464,0.0004978868285487856,0.003144063121021035
MID1IP1,8.640012064407244,7.308579244601431,1.3314328198058138,4.5977116789310495,0.0004984938367206961,0.003146016924163868
DDX51,6.3474811779895,7.770984788266158,-1.4235036102766578,-4.339105953892556,0.0004992523935232998,0.0031470465425967814
MIR3682,9.3283616825798,8.292858756574539,1.035502926005261,4.116320662161426,0.0004992518297628728,0.0031470465425967814
PAWR,8.267743239620621,6.345389784869353,1.9223534547512688,4.4105936080925385,0.0005001647770517106,0.0031509188666350614
GAS7,12.581836762813403,11.878361418975219,0.7034753438381838,4.206520735846003,0.0005012456020227753,0.003155847086946252
PMS2P1,8.558117817652052,9.265622430519766,-0.707504612867714,-4.241307706449451,0.0005032295669764394,0.003166452233635679
MT1G,10.869048246292843,9.292796225312737,1.5762520209801067,4.554517472898442,0.0005037327693427426,0.003167732959382589
KCNH3,8.439376035092874,9.99647628551236,-1.5571002504194862,-4.223687732756263,0.0005043395071883196,0.003168033757405997
ANO6,8.72732427563423,7.671209082725595,1.056115192908634,4.424478195539379,0.0005043799842696332,0.003168033757405997
MPP5,8.745707538965124,7.66624921760032,1.0794583213648048,4.479339248627237,0.0005073907200527713,0.0031850518418514526
POLR2H,9.319055684831923,8.70535939477978,0.6136962900521432,4.135222701511597,0.0005082666886481858,0.003188657071632031
RPN2,9.987833390357087,10.983404677422818,-0.9955712870657312,-4.237546552002851,0.0005099071089359221,0.0031958507747650113
LOC101928963,5.947989215490215,6.6231623617145114,-0.6751731462242967,-4.201229591282895,0.0005100179980161361,0.0031958507747650113
EXD2,7.427116843876206,8.470753252862183,-1.0436364089859769,-4.437652185980822,0.0005115321508205433,0.003202540550819795
ITSN1,9.67920688462512,8.708999285710128,0.9702075989149925,4.172487823730701,0.0005116915136065305,0.003202540550819795
PSMB10,6.4557430059428444,8.056859430512876,-1.6011164245700318,-4.52912508217945,0.0005130736891772195,0.003209291105498454
GPD1L,8.560134274752837,9.631331608768066,-1.0711973340152294,-4.1353551922905245,0.0005134767361759978,0.003209912819702231
RNPS1,11.641054533493305,10.749967670356394,0.8910868631369109,4.1467011957465285,0.0005169384835872413,0.003229643445626908
TFEB,8.09990914606625,6.300042957745706,1.799866188320543,4.131438586076495,0.0005181378489566866,0.0032352245725464465
ABCA17P,6.606949807389315,7.6764674729444184,-1.0695176655551037,-4.129505040651892,0.0005214942639599074,0.003251211349117693
DCTN1-AS1,6.788276344063848,8.455642204769521,-1.6673658607056732,-4.543269579264505,0.0005212482108446531,0.003251211349117693
AQP4,12.641154255074229,10.691037016309348,1.9501172387648804,4.215497834366786,0.000521928451371935,0.003251211349117693
KIAA1147,10.066144868670236,9.46695932058332,0.5991855480869166,4.306709644601274,0.0005217448487238414,0.003251211349117693
KIAA0368,10.150789347201396,9.47131776457748,0.6794715826239166,4.216725284171012,0.000522640818741107,0.003253731504659742
CPM,8.149520155909128,6.327993857709495,1.8215262981996334,4.090371356409298,0.000523919686693409,0.0032597734008452187
LATS2,9.002402805105438,7.317596268810386,1.684806536295052,4.2155896709137215,0.0005245666778368639,0.003261879030243228
LYRM1,8.306968760848628,9.261537060323436,-0.9545682994748077,-4.2058057633063894,0.0005255900110941995,0.003266320991932265
NAPA,5.920468274498705,8.257103819283344,-2.336635544784639,-4.546697646307016,0.0005271837704360138,0.0032743006094471806
KLC1,9.752750805184743,8.549986811928704,1.2027639932560383,4.090211358510615,0.000527814014985319,0.0032762900483909617
FSTL3,6.89748457089855,8.364632495249447,-1.467147924350897,-4.306677016721354,0.0005291241950026361,0.0032824530002577984
ZDHHC2,8.157267061192758,7.005943391907933,1.1513236692848254,4.121405391428639,0.0005294279032673868,0.0032824530002577984
FAM162A,8.758777758182514,9.381663956512897,-0.6228861983303826,-4.11033631605948,0.0005300596632546158,0.0032843979586877543
GALE,6.168733369547807,7.650184410239448,-1.481451040691641,-4.08904645871839,0.000530363004018541,0.0032843979586877543
GSTK1,7.960497914993215,8.831648194060019,-0.8711502790668044,-4.110281170729268,0.0005318555958884407,0.003287862867916203
FKBP5,10.35347704805758,9.079725669179375,1.273751378878206,4.08673139918288,0.0005317634180774757,0.003287862867916203
LRFN1,8.069691447151794,9.230928030014754,-1.1612365828629603,-4.102492009781568,0.0005316597903441012,0.003287862867916203
SPATA2L,8.64948427833424,10.266221688865635,-1.6167374105313943,-4.3682511713686845,0.000533557106096865,0.0032945281358352564
SLC7A6,7.977795419220884,8.701503576458261,-0.7237081572373771,-4.126444278593229,0.0005335005897468341,0.0032945281358352564
ERLEC1,9.704023691426398,10.891329933409672,-1.1873062419832738,-4.125620910896045,0.0005347425924020543,0.0032999205745955144
PPM1D,5.990661202474309,7.064873203824129,-1.07421200134982,-4.176585540879249,0.0005360374227022924,0.0033028153181964195
SYN3,7.131122612433771,9.067386256099972,-1.9362636436662015,-4.744642411257305,0.0005360549545770475,0.0033028153181964195
TGFBR1,8.907667062192923,6.616950848825587,2.290716213367336,4.429693083787105,0.0005361490006645592,0.0033028153181964195
C6orf136,9.463840556041921,10.179856780598254,-0.7160162245563324,-4.153534768375772,0.0005366146265513902,0.0033037584259025896
SMARCA4,9.54416872470342,11.036089106413913,-1.491920381710493,-4.299449412095379,0.0005372985805977796,0.003306043827415092
C2orf80,9.090508129304558,10.258465251127042,-1.167957121822484,-4.454230510146186,0.000538414859812424,0.0033090601645797296
NDST3,6.52633152832796,7.434343925933444,-0.9080123976054839,-4.088693544163924,0.0005383653642114155,0.0033090601645797296
UBC,12.3344479742225,13.41104633220709,-1.0765983579845884,-4.286731256816876,0.0005391970746871616,0.0033119420549203864
WARS,8.83470909573677,9.719904393329793,-0.8851952975930235,-4.080550167184319,0.000539866213961756,0.00331412645051668
PRKG1,8.54299293652621,7.231151523959299,1.3118414125669107,4.093529135990765,0.0005410216582361918,0.0033192919032006872
TYK2,7.495119261654966,8.701667661419185,-1.2065483997642188,-4.162969451705289,0.000542258931377099,0.0033249531111295325
LRRC4C,10.184050795592526,10.959613103102429,-0.7755623075099027,-4.15149668697514,0.0005459543207461822,0.003345671376584285
DLG4,8.206468590803052,7.4914919910276385,0.7149765997754134,4.0737463300550285,0.0005468806113583514,0.0033494061081512936
PIK3CD,8.765092121122292,7.9597481148685905,0.8053440062537014,4.092828807643941,0.0005481020603431993,0.0033549431846484996
DNAH9,6.370414071195503,8.257449396580313,-1.8870353253848098,-4.523802487553122,0.0005510561225006412,0.003371073073468911
AP3M1,7.843435280727536,8.788049270202718,-0.9446139894751822,-4.192760477247699,0.0005520391822193288,0.0033751337161599332
RBFOX2,10.510003299629485,11.3642051701284,-0.8542018704989154,-4.078500000968593,0.000553417966121989,0.0033816076993500263
DGKA,7.3237082380645635,8.420160341797777,-1.0964521037332133,-4.238947133011883,0.0005537957173774386,0.0033819610216042195
ATG9B,6.31446069951222,7.41630171024852,-1.1018410107363001,-4.074147197688954,0.0005547596430043825,0.003385891562470744
